27165,Solo,Clean Bandit ft Demi Lovato
27211,Rise,Jonas Blue ft. Jack & Jack
27225,Quicksand,Bridgit Mendler
27236,Ocean,Martin Garrix ft Khalid
27242,Breathin',Ariana Grande
27280,FRIENDS,Marshmello & Anne-Marie
27288,Welcome To The Party,"Diplo, French Montana & Lil Pump ft Zhavia Ward"
27292,New Face,Psy
27306,The Last Goodbye,Atomic Kitten
27314,Heatsroke,"Calvin Harris ft. Young Thug, Ariana Grande, Pharrell Williams"
27356,This Feeling,The Chainsmokers ft. Kelsea Ballerini
27359,Thunderclouds,"LSD ft. Sia, Diplo, Labrinth"
27400,Baby,Clean Bandit ft Marina Luis Fonsi
27401,Taki Taki,"DJ Snake ft. Selena Gomez, Ozuna & Cardi B"
27403,Sun In Our Eyes,M0 Diplo
27405,Trust Nobody,"Cashmere Cat ft Selena Gomez, Tory Lanez"
27459,Chances,Backstreet Boys
27467,Chambe,Alex Gonzaga
27488,Back To The 80's,Aqua
27493,Happier,Marshmello and Bastille
27496,Staying Up,Matoma & The Vamp
27513,Heatwave,Phil Collins
27520,Viva Las Vegas,Aqua
27524,The Model,Kraftwerk
27527,BAILA BAILA BAILA,Ozuna
27531,Promises,Calvin Harris & Sam Smith
27540,American Girl,Bonnie Mckee
27542,I Found You,"Benny Blanco, Calvin Harris & Miguel"
