#,Title,Artist,opm,english,k-pop,rock,slow rock,alternative,country,pop,edm/techno,hiphop/rap,rnb/soul,love song,power ballad,reggae/ska,novelty,folk,,
347,I'll Never Break Your Heart,Backstreet Boys,,q,,,,,,q,,,q,,,,,,,
348,From Russia With Love,Frank Sinatra,,q,,,,,,q,,,,,,,,,,
349,Skyline Pigeon,Elton John,,q,,,q,,,q,,,,,,,,,,
350,So Far Away,Carole King,,q,,,q,,,,,,,,,,,q,,
351,Massachusetts,Bee Gees,,q,,,,,q,q,,,,,,,,,,
352,MELODY FAIR,BEE GEES,,q,,,,,,q,,,,,,,,q,,
353,Mocking Bird Hill,Patti Page,,q,,,,,q,,,,,,,,,,,
354,MOONLIGHT FLOWER,MICHAEL CREATU,,q,,q,,,,q,,,,,,,,,,
355,Me And Mrs. Jones,Dr.  Dre,,q,,,,,,,,q,,,,,,,,
356,Summer Holiday,B Welch,,q,,,,,,,,,,,,,,,,
357,Suzie Q,CCR,,q,,q,,,,,,,,,,,,,,
358,STORMY MONDAY,ALLMAN BROTHERS,,q,,q,,,,,,,,,,,,,,
359,Take On Me,A-ha,,q,,,,,,q,,,,,,,,,,
360,The Rose,Bette Midler,,q,,,,,,q,,,,,,,,,,
361,THIS LITTLE BIRD,MARIANNE FAITHFULL,,q,,,,,,,,,,,,,,q,,
362,TICKET TO THE TROPICS,GERARD JOLING,,q,,,,,,q,,,,,,,,,,
363,Till,Tom Jones,,q,,,,,,,,,,,,,,,,
364,Tonight I Celebrate My Love,Peabo Bryson &,,q,,,,,,q,,,q,,,,,,,
366,WELCOME TO MY WORLD,ANITA KERR SINGERS,,q,,,,,q,,,,,,,,,,,
367,What A Wonderful World,Louis Armstrong,,q,,,,,,q,,,,,,,,,,
369,YESTER ME YESTER YOU YESTER DAY,STEVIE WONDER,,q,,,,,,,,,q,,,,,,,
370,You Call It Love,Karoline Kruger,,q,,,,,,q,,,,,,,,,,
371,Love Hurts,Nazareth,,q,,,q,,,,,,,,,,,,,
372,Kokomo,Beach Boys,,q,,,,,,q,,,,,,,,,,
373,JEANIE WITH THE LIGHT BROWN,S.C.Foster,,q,,,,,,,,,,,,,,,,
374,ABACAB,GENESIS,,q,,q,,,,,,,,,,,,,,
375,Bad Case Of Loving You,Robert Palmer,,q,,q,,q,,,,,,,,,,,,
376,Ben,Michael Jackson,,q,,,,,,q,,,,,,,,,,
377,Break It To Me Gently,Angela Boffil,,q,,,,,,,,,q,,,,,,,
378,Love Letters,Pat Boone,,q,,,,,,q,,,,,,,,,,
379,Three Times A Lady,Lionel Richie,,q,,,q,,,,,,q,,,,,,,
380,C'est La Vie,EL P,,,,,,,,,,,,,,,,,,
381,CARRIE,EUROPE,,q,,q,,,,,,,,,,,,,,
382,Green Green Grass Of Home,Tom Jones,,q,,,q,,,q,,,,,,,,,,
383,Help Me Make It Through The Night,Kris Kristofferson,,q,,,,,q,,,,,,,,,,,
384,JANE,JEFFERSON STARSHIP,,q,,q,,,,,,,,,,,,,,
385,Lead Me On,Al Green,,q,,,,,,,,,q,,,,,,,
386,MY SWEET LADY,JOHN DENVER,,q,,,,,,,,,,,,,,q,,
387,Sunshine On My Shoulder,John Denver,,q,,,,,,q,,,,,,,,q,,
388,SYMPATHY,RAREBIRD,,q,,q,,,,,,,,,,,,,,
389,LET IT GROW,ERIC CLAPTON,,q,,,q,,,,,,,,,,,,,
390,Before The Dawn,Judas Priest,,q,,q,,,,,,,,,,,,,,
391,I Shot The Sheriff,Eric Clapton,,q,,q,,,,,,,,,,q,,,,
392,I Get Around,Beach Boys,,q,,q,,,,q,,,,,,,,,,
393,Hold On I'm Coming,Sam And Dave,,q,,,,,,,,,q,,,,,,,
394,HELLO I LOVE YOU,DOORS,,q,,q,,,,,,,,,,,,,,
395,HEARTBREAK HOTEL,ELVIS PRESLEY,,q,,q,,,,,,,,,,,,,,
396,Hang on Sloopy,Rick Derringer,,q,,q,,,,,,,,,,,,,,
397,Good Molly Miss Molly,Little Richard,,q,,q,,,,,,,,,,,,,,
398,"Girl, you'll Be A Woman Soon",Neil Diamonds,,q,,q,,,,,,,,,,,,,,
399,Jail House Rock,Elvis Presley,,q,,q,,,,,,,,,,,,,,
400,LOVE ON THE ROCKS,NEIL DIAMOND,,q,,q,,,,,,,,,,,,,,
401,Love Is Blue,Al Martino,,q,,,,,,q,,,,,,,,,,
402,"SPRING, SUMMER WINTER AND FALL",APHRODITE'S CHILD,,q,,q,,,,,,,,,,,,,,
403,Take Me Home Country Roads,John Denver,,q,,,,,,q,,,,,,,,q,,
404,Time In A Bottle,Jim Croce,,q,,,,,,,,,,,,,,q,,
405,Happy Together,The Turtles,,q,,,,,,,,,,,,,,q,,
406,I Wanna Hold Your Hand,The Beatles,,q,,,,,,q,,,,,,,,,,
407,HOMEWARD BOUND,SIMON & GARFUNKEL,,q,,,,,,,,,,,,,,q,,
408,LOVE ME DO,BEATLES,,q,,q,,,,q,,,q,,,,,,,
409,BOTH SIDES NOW,JUDY COLLINS,,q,,,,,,q,,,,,,,,q,,
410,Every Breath You Take,The Police,,q,,,q,,,,,,,,,,,,,
411,Can't Help Fallin' In Love With You,Elvis Presley,,q,,,,,,q,,,,,,,,,,
412,Don't It Make My Brown Eyes Blue,Crystal Gale,,q,,,,,q,,,,,,,,,,,
413,The First Time Ever I So Your Face,Roberta Flack,,q,,,,,,,,,q,,,,,,,
414,House Of The Rising Sun,Animals,,q,,q,,,,,,,,,,,,,,
415,I Write The Songs,Barry Manilow,,q,,,q,,,q,,,,,,,,,,
416,I'M ON FIRE,BRUCE SPRINGSTEEN,,q,,q,,,,,,,,,,,,,,
417,HAWAIIAN WEDDING SONG,ANDY WILLIAMS,,q,,,,,,q,,,,,,,,,,
418,Lookin' Out My Back,CCR,,q,,q,,,,,,,,,,,,,,
419,DRIVE MY CAR,BEATLES,,q,,q,,,,q,,,q,,,,,,,
420,ELEANOR RIGBY,BEATLES,,q,,q,,,,q,,,,,,,,,,
421,Get Back,The Beatles,,q,,q,,,,q,,,,,,,,,,
422,Good Day Sunshine,Beatles,,q,,q,,,,q,,,,,,,,,,
423,GOT TO GET YOU INTO MY LIFE,BEATLES,,q,,q,,,,q,,,q,,,,,,,
424,HERE COMES THE SUN,BEATLES,,q,,q,,,,q,,,,,,,,q,,
425,If I Fell,The Beatles,,q,,,,,,q,,,,,,,,,,
426,Lady Madonna,The Beatles,,q,,,,,,q,,,,,,,,,,
427,LUCY IN THE SKY WITH DIAMONDS,BEATLES,,q,,q,,,,q,,,,,,,,,,
428,NORWEGIAN WOOD,BEATLES,,q,,q,,,,q,,,,,,,,,,
429,Paper Back Writer,The Beatles,,q,,q,,,,q,,,,,,,,,,
430,Please Please Me,The Beatles,,q,,,,,,q,,,,,,,,,,
431,DO RE MI,Julie Andrews,,q,,,,,,,,,,,,,,,,
432,Do You Wanna Dance,Mamas & The Papas,,q,,q,,,,,,,,,,,,,,
433,Misty,Johnny Mathis,,q,,,,,,,,,,,,,,,,
434,SHE'S A LADY,RICHARD SANDERSON,,q,,q,,,,q,,,,,,,,,,
435,Addicted To Love,Robert Palmer,,q,,q,,,,,,,,,,,,,,
436,COMING UP,WINGS,,q,,q,,,,q,,,,,,,,,,
437,DAYDREAM BELIEVER,THE MONKEES,,q,,q,,,,,,,,,,,,,,
438,Don't Be Cruel,Elvis Presley,,q,,q,,,,,,,,,,,,,,
439,BIG GIRLS DON'T CRY,FOUR SEASONS,,q,,q,,,,,,,,,,,,,,
440,BE BOP A LULA,GENE VINCENT,,q,,q,,,,,,,,,,,,,,
441,HONKY TONK WOMEN,THE ROLLING STONES,,q,,q,,,q,,,,,,,,,,,
442,GEORGIA ON MY MIND,RAY CHARLES,,q,,,,,q,,,,q,,,,,,,
443,Great Balls Of Fire,Jerry Lewis,,q,,q,,,,,,,,,,,,,,
444,Lodi,CCR,,q,,q,,,,,,,,,,,,,,
445,That'll Be The Day,Buddy Hollie,,q,,,,,,,,,,,,,,,,
446,Memories,Elvis Presley,,q,,,,,q,q,,,,,,,,,,
447,Wake Up Little Susie,The Everly Brothers,,q,,,,,q,,,,,,,,,,,
449,Unforgettable,Natalie Cole,,q,,,,,,q,,,,,,,,,,
450,Under my Thumb,Rolling Stones,,q,,q,,,,,,,,,,,,,,
451,Tutti Frutti,Little Richard,,q,,q,,,,,,,,,,,,,,
452,Time OF The Season,The Zombies,,q,,,,,,q,,,,,,,,,,
453,TEDDY BEAR,ELVIS PRESLEY,,q,,q,,,,q,,,,,,,,,,
454,REACH OUT I'LL BE THERE,GLORIA GAYNOR,,q,,,,,,,,,,,,,,,,
455,ONE OF THESE NIGHTS,Henley Frey,,q,,q,,,,,,,,,,,,,,
456,MY HOMETOWN,BRUCE SPRINGSTEEN,,q,,q,,,,,,,,,,,,,,
457,Maybe Baby,Buddy Holly,,q,,,,,,,,,,,,,,,,
458,It's Only Love,The Beatles,,q,,,,,,q,,,,,,,,,,
459,IS THIS LOVE,WHITE SNAKE,,q,,,,,,,,,,,q,,,,,
460,IN THE GHETTO,ELVIS PRESLEY,,q,,,,,,q,,,q,,,,,,,
462,ALL FOR LOVE,"BRYAN ADAMS,ROD STEWART & STING",,q,,,q,,,q,,,,,,,,,,
463,Bed Of Roses,Bon Jovi,,q,,,,,,q,,,,,q,,,,,
464,Dahil Sa Iyo,Pilita Corales,q,,,,,,,,,,,,,,,,,
465,It Don't Mean A Thing,Sharon Cuneta,q,,,,,,,q,,,,,,,,,,
466,Faithful,Go West,,q,,q,,,,q,,,,,,,,,,
467,Fallin',Teri Desario,,q,,,,,,q,,,,,,,,,,
469,Isang Babalikan,Cristy Mendoza,q,,,,,,,q,,,,,,,,q,,
470,I'll Never Get Over You,Expose',,q,,,,,,q,,,,,,,,,,
471,I WISH THE PHONE WOULD RING,EXPOSE,,q,,,,,,q,,,,,,,,,,
472,Sometimes Love Just Ain't Enough,Patty Smith,,q,,q,,,,,,,,,,,,,,
473,Keep This Love Alive,Tom Scott,,q,,,,,,,,,,,,,,,,
474,Lean On Me,Michael Bolton,,q,,,,,,q,,,q,,,,,,,
475,Kahit Maputi Na Ang Buhok Ko,Sharon Cuneta,q,,,,,,,q,,,,,,,,,,
476,However Which Way,Introvoys,q,,,q,,,,,,,,,,,,,,
477,Stupid Cupid,Connie Francis,,q,,q,,,,,,,,,,,,,,
478,I'm Too Sexy,Right Said Fred,,q,,,,,,q,q,,,,,,,,,
479,Put Your Head On My Shoulder,Paul Anka,,q,,q,,,,q,,,,,,,,,,
480,Tayong Dalawa,Rey Valera,q,,,,q,,,q,,,,,,,,,,
481,Malayo Pa Ang Umaga,Rey Valera,q,,,,,,,q,,,,,,,,,,
482,Mahal Pa Rin Kita,Rockstar,q,,,,q,,,,,,,,,,,,,
483,Naalala Ka,Rey Valera,q,,,,,,,q,,,,,,,,,,
484,Walang Kapalit,Rey Valera,q,,,,,,,q,,,,,,,,,,
485,Salamat,The Dawn,q,,,q,,,,,,,,,,,,,,
486,Kung Tayo'y Magkakalayo,Rey Valera,q,,,,,,,q,,,,,,,,,,
487,GIVE ME THE NIGHT,THE DAWN,q,,,q,,,,,,,,,,,,,,
488,THE REASON WHY,JOHN FARNHAM,,q,,q,,,,q,,,,,,,,,,
489,Nightbird,Kalapana,,q,,,,,,,,,,,,,,,,
490,YOU MAKE IT HARD,KALAPANA,,q,,,,,,,,,,,,,,,,
491,You Don't Love Me Anymore,Weird Al Yankovic,,,,,q,,,,,,,,,,,,,
492,Hindi Kita Iiwan,Rey Valera,q,,,,,,,q,,,,,,,,,,
493,Gabay Mo Ako,Rey Valera,q,,,,,,,q,,,,,,,,,,
494,Ako Si Superman,Rey Valera,q,,,,,,,q,,,,,,,,,,
495,Tuloy Pa Rin,Randy Santiago,q,,,q,,,,q,,,,,,,,,,
496,Miracle,Whitney Houston,,q,,,,,,q,,,q,,,,,,,
497,Bizaare Love Triangle,New Order,,q,,,,,,q,,,,,,,,,,
498,All The Man That I Need,Whitney Houston,,q,,,,,,q,,,q,,q,,,,,
499,Kung Kailangan Mo Ako,Rey Valera,q,,,,,,,q,,,,,,,,,,
500,Maging Sino Ka Man,Rey Valera,q,,,,,,,q,,,,,,,,,,
501,For All We Know,Carpenters,,q,,,q,,,q,,,,,,,,,,
502,Sinasamba Kita,Rey Valera,q,,,,,,,q,,,,,,,,,,
503,You're All I Need,White Lion,,q,,,,,,,,,,,,,,,,
504,DYING INSIDE TO HOLD YOU,TIMMY THOMAS,,q,,,,,,q,,,q,,,,,,,
505,Stars,Simply Red,,q,,,,,,q,,,q,,,,,,,
506,Only Remind Me Of You,St. Paul,q,,,,,,,q,,,,,,,,,,
507,Run To You,Whitney Houston,,q,,,,,,q,,,q,,q,,,,,
508,I Will Be Here For You,Michael W.  Smith,,q,,,,,,,,,,,,,,,,
509,By The Time This Night,Peabo Bryson,,q,,,,,,,,,q,,,,,,,
510,Number Two,Joe,,q,,,,,,,,,q,,,,,,,
511,Break It Down Again,Tears For Fears,,q,,q,,q,,,,,,,,,,,,
512,All I Want,Toad The Wet Sprocket,,q,,q,,q,,,,,,,,,,,,
513,Creep,Radiohead,,q,,q,,q,,,,,,,,,,,,
514,People Are Strange,Doors,,q,,q,,,,,,,,,,,,,,
515,NOTHING COMPARES..,SINEAD O' CONNORS,,q,,,,,,q,,,,,,,,,,
516,More To Lose,Seona Dancing,,q,,,,,,,,,,,,,,,,
518,Everything Counts,Depeche Mode,,q,,,,,,,q,,,,,,,,,
519,Some Good Things Never Last,Barry Manilow,,q,,,,,,q,,,,,,,,,,
520,ANYTIME,THE JETS:,,q,,,,,,,q,,q,,,,,,,
521,DAHIL NANDITO KA,MIGUEL VERA,q,,,,,,,q,,,,,,,,,,
522,MUSIC BOX,MARIAH CAREY,,q,,,,,,q,,,q,,,,,,,
523,NARITO ANG PUSO KO,MIGUEL VERA,q,,,,,,,q,,,,,,,,,,
524,THIS OLD MAN,TRADITIONAL,,,,,,,,,,,,,,,,,,
525,Part Of Your Wold,Little Mermaid,,q,,,,,,q,,,,,,,,,,
526,Simple Lang,Ariel Rivera,q,,,,,,,q,,,,,,,,,,
527,SANTA FE,BON JOVI,,q,,,,,,q,,,,,,,,,,
528,Can We Just Stop..,Jose Mari Chan,q,,,,,,,q,,,,,,,,,,
529,Pag Tumatagal Lalong,Bimbo Cerrudo,q,,,,,,,q,,,,,,,,,,
530,STRANGER IN PARADISE,TONY BENNET,,q,,,,,,q,,,,,,,,,,
531,"Tulak Ng Bibig, Kabig Ng DIbdib",Cinderella,q,,,,,,,,,,,,,,,,,
532,What's Up,4 Non Blondes,,q,,q,,q,,,,,,,,,,,,
533,WITH YOU,PIPPIN,,,,,,,,,,,,,,,,,,
534,The First Time I Loved Forever,Beauty and the Beast,,q,,,,,,q,,,,,,,,,,
535,Again,Janet Jackson,,q,,,,,,q,,,q,,,,,,,
537,I Remember The Boy,Joey Albert,q,,,,,,,,,,,,,,,q,,
538,Somewhere In Time,Verni Varga,q,,,,,,,,,,,,,,,,,
539,EVERYBODY WANTS TO RULE THE WORLD,TEARS FOR FEARS,,q,,q,,,,,,,,,,,,,,
540,Tell Me,Side A,q,,,,,,,q,,,,,,,,,,
541,HEAD OVER HEELS,TEARS FOR FEARS,,q,,q,,,,,,,,,,,,,,
542,Urong-Sulong,Regine Velasquez,q,,,,,,,q,,,q,,q,,,,,
543,Kung Alam Ko Lang,Toni Daya,q,,,,,,,q,,,,,,,,,,
544,Kiss,Tom Jones,,q,,q,,,,q,q,,,,,,,,,
545,Material Girl,Madonna,,q,,,,,,q,,,,,,,,,,
546,Hindi Ako Iiyak,The Flippers,q,,,,,,,,,,,,,,,,,
547,All My Life,America,,q,,,q,,,,,,,,,,,,,
548,Out Here On My Own,Leslie Gore,,q,,,,,,q,,,,,,,,,,
549,FIRST OF MAY,BEE GEES,,q,,,,,,q,,,,,,,,q,,
550,I CAN'T SEE NOBODY,BEE GEES,,q,,,,,,q,,,,,,,,,,
551,RUN TO ME,BEE GEES,,q,,,q,,,q,,,,,,,,,,
552,LIGHT AND SHADE,FRA LIPPO LIPPI,,q,,,,,,q,,,,,,,,,,
553,If You Walked Away,David Pomeranz,,q,,,q,,,,,,,,,,,,,
554,WORLD,BEE GEES,,q,,,,,,q,,,,,,,,,,
555,NEW YORK MINING DISASTER,BEE GEES,,q,,,,,,q,,,,,,,,q,,
556,SPICKS AND SPECKS,THE BEE GEES,,q,,q,,,,q,,,,,,,,,,
557,I'VE GOTTA GET A MESSAGE TO YOU,BEE GEES,,q,,,,,,q,,,,,,,,,,
558,The Gift Of Love,Bette Midler,,q,,,,,,q,,,,,,,,,,
559,If We Hold On Together,Diana Ross,,q,,,,,,q,,,,,,,,,,
560,If This Is Love,Melissa Manchester,,q,,,,,,q,,,q,,,,,,,
561,I Need You,America,,q,,,q,,,,,,,,,,,q,,
562,PUSSYWILLOWS CATTAILS,KENNY RANKIN,,q,,,q,,,,,,,,,,,,,
563,In The Morning,The Bee Gees,,q,,,q,,,q,,,,,,,,q,,
564,Alone Again Naturally,G.Sullivan,,,,,,,,,,,,,,,,,,
565,Girl From Ipanema,Anita Linda,,,,,,,,,,,,,,,,,,
566,Copacobana,Barry Manilow,,q,,,,,,q,,,,,,,,,,
567,Heart Of Mine,Bobby Caldwell,,q,,,,,,,,,q,,,,,,,
568,Too Much Love Will Kill You,Brian May,,q,,q,,,,,,,,,,,,,,
569,Ride Like The Wind,Christopher Cross,,q,,,q,,,,,,,,,,,,,
570,If I Ever Loose My Faith..,Sting,,q,,,q,,,,,,,,,,,,,
571,Funky Town,Lipps Inc.,,q,,,,,,,,,,,,,,,,
572,RADIO GA GA,QUEEN,,q,,,q,,,,,,,,,,,,,
573,I Want To Break Free,Queen,,q,,q,,,,,,,,,,,,,,
574,Always In My Heart,Tevin Campbell,,q,,,,,,,,,q,,,,,,,
575,STANDING RIGHT NEXT TO ME,CELINE DION,,q,,,,,,q,,,,,,,,,,
576,INDIANERA,JARU,,,,,,,,,,,,,,,,,,
577,La La La Means,Swing Out Sisters,,q,,,,,,,,,,,,,,,,
578,LUCKY ONE,Amy Grant,,q,,,,,,q,,,,,,,,,,
579,Set You Free,Side A,q,,,,,,,q,,,,,,,,,,
580,Tell Me Where It Hurts,Kathy Trocolli,,q,,,,,,q,,,,,,,,,,
581,MAKE IT RIGHT,LISA STANSFIELD,,q,,,,,,q,,,q,,,,,,,
582,Someones Rockin',Natalie Cole,,q,,,,,,q,,,q,,,,,,,
584,When Saints Go Marching,Louise Armstrong,,,,,,,,,,,,,,,,,,
586,Sana Ay Malaman Mo,Ric Segreto,q,,,,,,,,,,,,,,,,,
587,Something To Say,Harem Scarem,,q,,q,,,,,,,,,,,,,,
588,Till Death Do Us Part,White Lion,,q,,,,,,,,,,,q,,,,,
589,HURTING EACH OTHER,CARPENTERS,,q,,,q,,,q,,,,,,,,,,
590,Dress You Up,Madonna,,q,,,,,,q,,,,,,,,,,
591,Kampana Ng Simbahan,Leo Valdez,,,,,,,,,,,,,,,,,,
592,ACHY BREAKY HEART,DON VON TRESS,,q,,,,,q,,q,,,,,,,,,
593,Arthur's Theme,Christopher Cross,,q,,,q,,,q,,,,,,,,,,
594,Batang Bata Ka Pa,Jim Paredes,q,,,,,,,,,,,,,,,q,,
595,English Man In New York,Sting,,q,,,,,,,,,,,,q,,,,
596,I Swear,All 4 One,,q,,,,,,q,,,q,,,,,,,
597,Baby I Love Your Way,Big Mountain,,q,,,,,,,,q,,,,q,,,,
598,STAY (I MISSED YOU,LIZA LOEB,,q,,q,,,,,,,,,,,,,,
599,HETO NA NAMAN,Ryan Cayabyab,q,,,,,,,q,,,,,,,,,,
600,"Friendship, Peace",Traditional,,,,,,,,,,,,,,,,,,
601,Rockin' Around The Christmas Tree,Christmas Song,,,,,,,,,,,,,,,,,,
602,Narito Na Ang Pasko,Gino Padilla,q,,,,,,,q,,,,,,,,,,
604,Pasko Na Sinta Ko,Gary V.,q,,,,,,,,,,,,,,,,,
605,Basta't Mahal Kita,John Melo,q,,,,,,,,,,,,,,,,,
606,Close To Heaven,Color Me Badd,,q,,,,,,,,,q,,,,,,,
607,CAN YOU FEEL THE LOVE TONIGHT,ELTON JOHN,,q,,,,,,q,,,,,,,,,,
608,Steep,Lauren Christy,,q,,,,,,q,,,,,,,,,,
610,Aubrey,Bread,,q,,,q,,,,,,,,,,,,,
611,Bill Bailey,,,,,,,,,,,,,,,,,,,
612,By The Light Of The…,Mel & Lyr,,q,,,,,q,,,,,,,,,,,
613,Down By The River Side,Mel & Lyr,,q,,,,,,,,,,,,,,,,
614,THE MORE YOU IGNORE ME,MORRISSEY,,q,,q,,q,,,,,,,,,,,,
615,Lady,Kenny Rogers,,q,,,,,q,,,,,,,,,,,
616,I'll Never Let You Go,Joanne Lorenzana,q,,,,,,,q,,,,,,,,,,
617,Please Mr. Postman,Carpenters,,q,,q,,,,q,,,,,,,,,,
618,THE POWER OF LOVE,CELINE DION,,q,,q,,,,q,,,,,,,,,,
619,Promise Me,Beverly Craven,,q,,,,,,q,,,,,,,,,,
620,Somewhere Out There,Linda Ronstadt,,q,,,,,,q,,,,,,,,,,
621,Sometimes When We Touch,Dan Hill,,q,,,q,,,,,,,,,,,,,
622,Tag-ulan,After Image,q,,,q,,,,,,,,,,,,,,
623,Wind Beneath My Wings,Bette Midler,,q,,,,,,q,,,,,,,,,,
624,EASY,LIONEL RICHIE,,q,,,,,,,,,q,,,,,,,
625,Caminito,Hugo del Carril,,,,,,,,,,,,,,,,,,
626,CUANDO CALIENTA EL SOL,LUIS MIGUEL,,,,,,,,,,,,,,,,,,
627,CUANDO VUELVA A TU LADO,LU`IS MIGUEL,,,,,,,,,,,,,,,,,,
628,Historia de amor,Jos`e Maria G`omez Meza,,,,,,,,,,,,,,,,,,
629,LA BARCA,JOS`E JOS`E,,,,,,,,,,,,,,,,,,
630,LUPANG HINIRANG,PHILIPPINE NATIONAL ANTHEM,,,,,,,,,,,,,,,,,,
631,Las ma`nanitas,Mariachi Vargas de Tecati,,,,,,,,,,,,,,,,,,
632,USTED,LUIS MIGUEL,,,,,,,,,,,,,,,,,,
633,Awitin Mo At Isasayaw Ko,VST & Co.,q,,,,,,,q,,,,,,,,,,
634,Ayoko Na Sana,Ariel Rivera,q,,,,,,,q,,,,,,,,,,
635,Baby I Don't Care,Elvis Presley,,q,,q,,,,,,,,,,,,,,
636,It Must Have Been Love,Roxette,,q,,,q,,,q,,,,,,,,,,
637,Boom Shak-A-Lak,Apache Indian,,,,,,,,q,,,,,,q,,,,
638,Borderline,Madonna,,q,,,,,,,q,,,,,,,,,
639,BRING YOUR PROBLEMS..,JON DUNMORE,,q,,,,,,,,,,,,,,,,
640,GET UP,Technotronic,,q,,,,,,,,,,,,,,,,
641,Don't Look In My Eyes,Sam Harris,,q,,,,,,q,,,,,,,,,,
642,FINDING OUT THE HARD..,CYNTHIA RHODES,,q,,,,,,q,,,,,,,,,,
643,Good Luck Charm,Elvis Presley,,q,,q,,,,q,,,,,,,,,,
644,Hey Mr. DJ,Zhane,,q,,,,,,,,q,q,,,,,,,
645,Ice Ice Baby,Vanilla Ice,,q,,,,,,,,q,,,,,,,,
647,HIT BY LOVE,CE CE PENISTON,,,,,,,,,,,,,,,,,,
649,KEEP ON WALKIN',CE CE PENISTON,,,,,,,,,,,,,,,,,,
650,FANFARE 1,,,,,,,,,,,,,,,,,,,
651,FANFARE 2,,,,,,,,,,,,,,,,,,,
652,EL TRISTE,JOS`E JOS`E,,,,,,,,,,,,,,,,,,
653,Shouldn't Have To Be Like That,Fra Lippo Lippi,,q,,,,,,q,,,,,,,,,,
654,That's The Way Love Goes,Janet Jackson,,q,,,,,,,,,q,,,,,,,
655,The More You Live..,Flock Of Seagulls,,q,,,,,,q,,,,,,,,,,
656,Mr. Vain,Sound Tripper,q,,,,,,,q,q,,,,,,q,,,
657,Muntik Ng Maabot Ang Langit,True Faith,q,,,q,q,,,q,,,,,,,,q,,
659,It's Not Unusual,Tom Jones,,q,,,,,,q,,,,,,,,,,
660,ORDINARY WORLD,DURAN DURAN,,q,,,,q,,,,,,,,,,,,
661,Regrets,Fra Lippo Lippi,,q,,,,,,q,,,,,,,,,,
662,WHY DO FOOLS FALL IN LOVE,FRANKIE LYNON,,q,,q,,,,,,,,,,,,,,
663,SEPTEMBER MORN',NEIL DIAMOND,,q,,q,q,,,,,,,,,,,,,
664,Shout,Tears For Fears,,q,,,,,,,,,,,,,,,,
665,Never Let Her Slip Away,Andew Gold,,q,,,q,,,q,,,,,,,,,,
666,One Day Soon,Tom Jones,,q,,,,,,q,,,,,,,,,,
667,One Last Cry,Bryan McKnight,,q,,,,,,q,,,q,,,,,,,
668,Get Here,Oleta Adams,,q,,,,,,q,,,q,,,,,,,
669,Footloose,Kenny Loggins,,q,,q,,,,,,,,,,,,,,
670,Il Mondo,Engelbert Humperdinck,,q,,,,,,q,,,,,,,,,,
672,I'll Never Fall In Love,Mary Carpenter,,q,,,,,q,q,,,,,,,,q,,
673,HEAVEN KNOWS,RICK PRICE,,q,,,,,,q,,,,,q,,,,,
674,Big Spender,Lisa Minelli,,,,,,,,,,,,,,,,,,
677,The Best Thing That Ever Happened,Gladys Knight and the Pips,,q,,,,,,,,,q,,,,,,,
679,I'm Coming Home,Sentimental Collection,q,,,,,,,,,,,,,,,,,
680,I Have Nothing,Whitney Houston,,q,,,,,,q,,,q,,q,,,,,
681,EVERGREEN,Barbara Streisand,,q,,,,,,q,,,,,,,,,,
682,Love Me Tonight,Tom Jones,,q,,,,,,q,,,,,,,,,,
683,Rock With You,Michael Jackson,,q,,,,,,q,,,q,,,,,,,
684,Tenderly,Various Artist,,,,,,,,,,,,,,,,,,
685,Especially For You,Kylie Minogue and Jason Donovan,,q,,,,,,q,,,,,,,,,,
686,Emotion,Bee Gees,,q,,,,,,q,,,,,,,,,,
687,CONSTANTLY,CLIFF RICHARD,,q,,,,,,q,,,,,,,,,,
688,Crazy,Julio Iglesias,,,,,,,,,,,,,,,,,,
689,I COULD EASILY FALL IN LOVE,CLIFF RICHARD,,q,,q,,,,q,,,,,,,,,,
690,JUST THE WAY YOU ARE,BILLY JOEL,,q,,,,,,q,,,,,,,,,,
691,Outside,George Michael,,q,,,,,,q,,,,,,,,,,
692,Do You Know Where You're Going To,Lani Misalucha,q,,,,,,,q,,,,,,,,,,
693,This Time I Know Is Forever,Errol Brown,,q,,,,,,,,,q,,,,,,,
694,The Next Time I Fall,Peter Cetera And Amy Grant,,q,,q,,,,q,,,,,,,,,,
695,When The Girl,Cliff Richardson,,q,,,q,,,q,,,,,,,,,,
696,WIND ME UP (LET ME GO),CLIFF RICHARD,,q,,,q,,q,,,,,,,,,,,
697,I'll Stand By You,C. Taylor,,q,,,,,,q,,,,,,,,,,
698,I'll Remember,Madonna,,q,,,,,,q,,,,,,,,,,
699,Only One Road,Celine Dion,,q,,,,,,q,,,,,,,,,,
700,There Goes My Everything,Engelbert Humperdinck,,q,,,,,q,,,,,,,,,,,
701,Two Steps Behind,Def Leppard,,q,,q,,,,,,,,,,,,,,
702,WITHOUT LOVE,ENGELBERT HUMPERDINCK,,q,,,,,,,,,q,,,,,,,
703,Danny's Song,Loggins & Messina,,q,,,q,,,,,,,,,,,q,,
705,Go Away Little Girl,Tony Bennet,,q,,,,,,q,,,,,,,,,,
706,How Sweet It Is (To Be Loved By You),James Taylor,,q,,q,q,,,,,,q,,,,,,,
707,I AM WOMAN,HELEN REDDY,,q,,,q,,,q,,,,,,,,,,
708,I Can See Clearly..,Hothouse Flowers,,q,,q,,,,q,,,,,,,,,,
709,I Feel The Earth Move,Carole King,,q,,,,,,q,,,,,,,,,,
710,Hello Mary Lou,The Executives,,q,,,,,q,,,,,,,,,,,
